n_gram,freq
began to think,62
being a bitch,62
believe me when,62
benefit to the,62
best is yet,62
between the city,62
bit like the,62
blog in the,62
bounced off the,62
bout to do,62
boy was i,62
bring a large,62
bring home the,62
brought to my,62
brown and the,62
business at the,62
business leaders and,62
but also that,62
but here's a,62
but i gave,62
but i tried,62
but if anyone,62
but if that,62
but not like,62
but she does,62
but she says,62
but she wasn't,62
but the bottom,62
but then a,62
but they always,62
but they haven't,62
but why not,62
but with no,62
but you really,62
buy her a,62
by the fda,62
by the sun,62
call with analysts,62
call you a,62
calls for comment,62
calls it the,62
can assist you,62
can be anything,62
can be tough,62
can be with,62
can catch the,62
can choose from,62
can i borrow,62
can tell from,62
can this be,62
can understand the,62
can you call,62
can you explain,62
can't even tell,62
can't listen to,62
capable of making,62
care what the,62
career as an,62
case medical center,62
chance to watch,62
changed a lot,62
characters or less,62
charged with felony,62
charter schools and,62
child abuse and,62
children ages to,62
children and young,62
children who were,62
choosing the right,62
christmas eve and,62
city officials and,62
city officials are,62
city officials say,62
clean the house,62
clear that i,62
close up of,62
come full circle,62
come to his,62
coming to america,62
coming to you,62
committee said the,62
common with the,62
compiled by the,62
concern that the,62
convention center and,62
cool if you,62
cool to have,62
cost damage attacks,62
could be good,62
could return to,62
could well be,62
couldn't find it,62
couldn't help myself,62
county health department,62
couple of hundred,62
couple of miles,62
crazy right now,62
critic of the,62
customs and border,62
cut out with,62
cutting back on,62
cuz i don't,62
darkness on the,62
date on the,62
day at least,62
day before and,62
day for it,62
day i went,62
day thanks to,62
declined to elaborate,62
department of revenue,62
deserved to be,62
desire to get,62
detroit red wings,62
did a fantastic,62
did make it,62
did not identify,62
did the first,62
did what they,62
did you check,62
did you end,62
did you feel,62
didn't get in,62
didn't give a,62
didn't want her,62
died in and,62
dm it to,62
do have one,62
do i make,62
do not speak,62
do not support,62
do they make,62
do this you,62
do without you,62
do you ask,62
does have the,62
does not feel,62
doing the job,62
doing well in,62
doing with my,62
don t know,62
don't get paid,62
don't know him,62
don't look back,62
don't say it,62
don't worry we,62
done with you,62
door to a,62
down from in,62
down one of,62
down the left,62
down to get,62
down to her,62
during the cold,62
during the years,62
each day is,62
ease the pain,62
easy for you,62
either of you,62
end of its,62
end of october,62
etch a sketch,62
even come close,62
ever and i,62
ever happen to,62
every day as,62
every effort to,62
everyone i am,62
everything to be,62
example of an,62
exempt from the,62
expressed concern that,62
fabric of the,62
face and a,62
fact i don't,62
failed to show,62
family for the,62
far side of,62
february and march,62
federal deposit insurance,62
feedback on the,62
feel for you,62
feel that we,62
few years before,62
filled with joy,62
film is the,62
find the most,62
finding out what,62
first half the,62
first person i,62
first time but,62
five days after,62
flight back to,62
floors of the,62
flying out of,62
focus will be,62
follow as well,62
followers to follow,62
foods such as,62
for a community,62
for a position,62
for a world,62
for every person,62
for example but,62
for free or,62
for granted and,62
for jobs and,62
for memorial day,62
for minutes remove,62
for more time,62
for putting up,62
for the 10th,62
for the garden,62
for the internet,62
for the jets,62
for the library,62
for the rain,62
for this weekend's,62
for yards with,62
forgot how to,62
form in the,62
four runs in,62
four times and,62
free shipping on,62
free to join,62
free to send,62
friend who has,62
from a car,62
from a week,62
from at the,62
from las vegas,62
from place to,62
from the bank,62
from the bus,62
from the dark,62
from the depths,62
from the program,62
from the sidelines,62
from the train,62
fun and a,62
fun and the,62
game is the,62
gas prices and,62
get a whole,62
get drunk and,62
get in here,62
get to pick,62
gets better and,62
getting lots of,62
girls who are,62
give em a,62
give the impression,62
glad we got,62
go to prom,62
god that is,62
going to assume,62
going to class,62
going to rain,62
gone from the,62
gonna be one,62
good for our,62
good i hope,62
got a huge,62
got all of,62
got pulled over,62
got to thinking,62
grateful for that,62
grateful for this,62
grateful for your,62
great night for,62
great to know,62
grow up with,62
had a family,62
had it on,62
had run out,62
had suffered a,62
had to google,62
haha i like,62
haha love you,62
handed it to,62
happy i was,62
hard for us,62
hard to have,62
has been brought,62
has been closed,62
has been featured,62
has been spent,62
has gone into,62
has grown up,62
has to start,62
has too much,62
hate going to,62
hate hate hate,62
have a future,62
have a need,62
have a record,62
have a vision,62
have added a,62
have and i,62
have even been,62
have ever read,62
have gone from,62
have had so,62
have here is,62
have i not,62
have my number,62
have no words,62
have nothing better,62
have passed since,62
have pleaded guilty,62
have put in,62
have something for,62
have the skills,62
have to end,62
have to teach,62
have to visit,62
have to vote,62
having a lovely,62
he also wants,62
he changed his,62
he did what,62
he does is,62
he hoped the,62
he never had,62
he wants us,62
he was even,62
he was last,62
he was living,62
he would need,62
he wrote that,62
he'd have to,62
he'll be able,62
head coach in,62
hear it for,62
heard it here,62
help but laugh,62
help on the,62
helps me to,62
her best to,62
her i am,62
her sense of,62
her that the,62
here and then,62
here because i,62
here you have,62
here's how to,62
herself in a,62
hey it was,62
hi i love,62
high degree of,62
him but the,62
him the most,62
him to tell,62
himself in his,62
hint of a,62
his daughter and,62
his face was,62
his intention to,62
his mother said,62
his plans for,62
his voice is,62
hitting the road,62
holding up a,62
holidays to all,62
home as a,62
hopefully i get,62
hopefully i'll get,62
hoping to do,62
how about i,62
how quickly the,62
however i would,62
however they are,62
hundreds of times,62
hurt my feelings,62
husband of years,62
i absolutely hate,62
i actually really,62
i also find,62
i always loved,62
i am down,62
i am hungry,62
i am leaving,62
i am left,62
i ask him,62
i bet she,62
i brought it,62
i can post,62
i can't feel,62
i can't forget,62
i cannot tell,62
i certainly hope,62
i clicked on,62
i could almost,62
i didn't mention,62
i do you,62
i finally figured,62
i finish my,62
i found him,62
i give him,62
i had met,62
i have every,62
i have four,62
i have way,62
i heard was,62
i held my,62
i highly doubt,62
i know everything,62
i know no,62
i looked it,62
i lose my,62
i missing something,62
i need u,62
i played a,62
i realise that,62
i remember this,62
i said hey,62
i say what,62
i started making,62
i suppose if,62
i usually get,62
i was struggling,62
i was terrified,62
i was upset,62
i will ask,62
i will pick,62
i will update,62
i'll admit that,62
i'll be damned,62
i'll buy you,62
i'll do that,62
i'll go back,62
i'll just go,62
i'm a pretty,62
i'm fairly certain,62
i'm gonna die,62
i'm learning to,62
i'm not mad,62
i'm referring to,62
i've been missing,62
idea in the,62
idk how to,62
if anything it,62
if he hadn't,62
if that helps,62
if the two,62
if there will,62
if they see,62
if you drink,62
if you wait,62
ignored by the,62
im looking for,62
immediately thought of,62
impressed with how,62
in a program,62
in a research,62
in a storm,62
in all four,62
in and do,62
in another country,62
in another state,62
in answer to,62
in britain and,62
in chicago i,62
in helping to,62
in her bed,62
in his bed,62
in howard county,62
in june but,62
in last year,62
in life we,62
in maryland and,62
in my cup,62
in my left,62
in my town,62
in our schools,62
in proportion to,62
in riot gear,62
in shaker heights,62
in the arizona,62
in the average,62
in the backfield,62
in the cage,62
in the california,62
in the cellar,62
in the chamber,62
in the deaths,62
in the gutter,62
in the john,62
in the not,62
in the passenger,62
in the session,62
in the supermarket,62
in the various,62
in this sense,62
in which his,62
in with me,62
in your career,62
in your honor,62
inches tall and,62
inside the building,62
instead of in,62
into some of,62
into the family,62
into the lives,62
invited him to,62
is a bunch,62
is a community,62
is a deep,62
is a percent,62
is a priority,62
is a school,62
is a show,62
is a traditional,62
is an artist,62
is an inspiration,62
is considered one,62
is currently being,62
is difficult for,62
is extremely important,62
is getting closer,62
is given a,62
is gonna have,62
is in trouble,62
is keeping me,62
is lots of,62
is making my,62
is much like,62
is not alone,62
is not lost,62
is not real,62
is possibly the,62
is sent to,62
is so old,62
is still open,62
is the absolute,62
is the nature,62
is viewed as,62
isn't good enough,62
it a new,62
it after a,62
it also will,62
it always has,62
it any better,62
it back together,62
it be like,62
it began with,62
it for about,62
it he has,62
it is out,62
it is perfect,62
it like to,62
it made him,62
it might help,62
it never happened,62
it off for,62
it so easy,62
it some of,62
it they will,62
it to all,62
it too and,62
it up into,62
it what a,62
it without the,62
it work for,62
it's about being,62
it's more fun,62
it's unlikely that,62
its so hot,62
jersey education association,62
jersey state police,62
